Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:13:52,24-05-2025 00:13:54,1.298s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:13:54,24-05-2025 00:13:58,4.493s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:13:58,24-05-2025 00:13:58,0.001s,PASSED
Start listener action : afterTest,,,,24-05-2025 00:13:58,24-05-2025 00:13:59,0.518s,PASSED
,,,,,,,
Test Cases/IPAPER APP/029 CHUYEN THUC THI,,,,24-05-2025 00:13:59,24-05-2025 00:18:34,4m - 34.893s,PASSED
Start listener action : beforeTest,,,,24-05-2025 00:13:59,24-05-2025 00:14:01,2.561s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.000s,PASSED
"COMMENT = ""Commented by automation team""",,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.001s,PASSED
auto5 = DataTest.getUserTest5(),,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,24-05-2025 00:14:01,24-05-2025 00:14:01,0.001s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:14:01,24-05-2025 00:14:10,8.345s,PASSED
homeScreen.openRequestList(),,,,24-05-2025 00:14:10,24-05-2025 00:14:15,5.322s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,24-05-2025 00:14:15,24-05-2025 00:14:25,9.900s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,24-05-2025 00:14:25,24-05-2025 00:14:28,3.146s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,24-05-2025 00:14:28,24-05-2025 00:14:30,1.977s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,24-05-2025 00:14:30,24-05-2025 00:14:33,3.046s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,24-05-2025 00:14:33,24-05-2025 00:14:35,1.736s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,24-05-2025 00:14:35,24-05-2025 00:14:41,6.152s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,24-05-2025 00:14:41,24-05-2025 00:14:46,4.960s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,24-05-2025 00:14:46,24-05-2025 00:14:56,9.692s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,24-05-2025 00:14:56,24-05-2025 00:14:56,0.568s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,24-05-2025 00:14:56,24-05-2025 00:15:06,9.574s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,24-05-2025 00:15:06,24-05-2025 00:15:08,2.738s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,24-05-2025 00:15:08,24-05-2025 00:15:09,0.802s,PASSED
pdfSignScreen.submitRequest(),,,,24-05-2025 00:15:09,24-05-2025 00:15:19,10.067s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:15:19,24-05-2025 00:15:20,0.188s,PASSED
homeScreen.logout(),,,,24-05-2025 00:15:20,24-05-2025 00:15:28,8.291s,PASSED
document.setStatus(WAIT_APPROVE),,,,24-05-2025 00:15:28,24-05-2025 00:15:28,0.001s,PASSED
document.setAssigner(auto5),,,,24-05-2025 00:15:28,24-05-2025 00:15:28,0.001s,PASSED
loginScreen.login(auto6),,,,24-05-2025 00:15:28,24-05-2025 00:15:37,9.449s,PASSED
homeScreen.goToIncomingDocument(),,,,24-05-2025 00:15:37,24-05-2025 00:15:37,0.068s,PASSED
inComingDocument.viewMainFile(document),,,,24-05-2025 00:15:37,24-05-2025 00:15:42,4.480s,PASSED
document.setSender(auto6),,,,24-05-2025 00:15:42,24-05-2025 00:15:42,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,24-05-2025 00:15:42,24-05-2025 00:15:53,11.470s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:15:53,24-05-2025 00:15:54,0.606s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:15:54,24-05-2025 00:15:54,0.009s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:15:54,24-05-2025 00:16:06,11.916s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:16:06,24-05-2025 00:16:07,1.097s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:16:07,24-05-2025 00:16:14,6.980s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:16:14,24-05-2025 00:16:14,0.095s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:16:14,24-05-2025 00:16:14,0.089s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:16:14,24-05-2025 00:16:14,0.103s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:16:14,24-05-2025 00:16:14,0.111s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:16:14,24-05-2025 00:16:14,0.118s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:16:14,24-05-2025 00:16:15,0.129s,PASSED
documentInformationScreen.checkAssigner(document),,,,24-05-2025 00:16:15,24-05-2025 00:16:16,1.324s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:16:16,24-05-2025 00:16:17,1.041s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:16:17,24-05-2025 00:16:19,1.691s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:16:19,24-05-2025 00:16:20,1.264s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:16:20,24-05-2025 00:16:24,4.440s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:16:24,24-05-2025 00:16:24,0.001s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:16:24,24-05-2025 00:16:25,0.176s,PASSED
homeScreen.logout(),,,,24-05-2025 00:16:25,24-05-2025 00:16:33,8.158s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:16:33,24-05-2025 00:16:42,9.764s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:16:42,24-05-2025 00:16:53,10.396s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:16:53,24-05-2025 00:16:54,1.103s,PASSED
"documentInformationScreen.performAction(document, COMPLETE)",,,,24-05-2025 00:16:54,24-05-2025 00:17:06,12.223s,PASSED
outComingDocument.loadDataResult(),,,,24-05-2025 00:17:06,24-05-2025 00:17:13,6.476s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:17:13,24-05-2025 00:17:14,1.037s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:17:14,24-05-2025 00:17:17,3.564s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:17:17,24-05-2025 00:17:17,0.098s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:17:17,24-05-2025 00:17:17,0.108s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:17:17,24-05-2025 00:17:18,0.115s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:17:18,24-05-2025 00:17:18,0.124s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:17:18,24-05-2025 00:17:18,0.121s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:17:18,24-05-2025 00:17:18,0.145s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,24-05-2025 00:17:18,24-05-2025 00:17:21,3.139s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:17:21,24-05-2025 00:17:27,5.497s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:17:27,24-05-2025 00:17:28,1.804s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:17:28,24-05-2025 00:17:30,1.414s,PASSED
documentInformationScreen.selectUserTransfered(auto7),,,,24-05-2025 00:17:30,24-05-2025 00:17:35,5.098s,PASSED
"documentInformationScreen.performAction(document, TRANSFER_EXCUTION)",,,,24-05-2025 00:17:35,24-05-2025 00:17:41,5.657s,PASSED
homeScreen.logout(),,,,24-05-2025 00:17:41,24-05-2025 00:17:49,8.155s,PASSED
loginScreen.login(auto7),,,,24-05-2025 00:17:49,24-05-2025 00:17:57,8.699s,PASSED
homeScreen.goToRelatedDocument(),,,,24-05-2025 00:17:57,24-05-2025 00:18:17,19.988s,PASSED
relatedDocumentScreen.viewInformationExecuteDocument(document),,,,24-05-2025 00:18:17,24-05-2025 00:18:18,1.095s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:18:18,24-05-2025 00:18:22,3.730s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:18:22,24-05-2025 00:18:22,0.096s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:18:22,24-05-2025 00:18:22,0.100s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:18:22,24-05-2025 00:18:23,0.101s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:18:23,24-05-2025 00:18:23,0.103s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:18:23,24-05-2025 00:18:23,0.117s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:18:23,24-05-2025 00:18:23,0.137s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,24-05-2025 00:18:23,24-05-2025 00:18:26,3.149s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:18:26,24-05-2025 00:18:31,5.210s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:18:31,24-05-2025 00:18:33,1.800s,PASSED
Start listener action : afterTest,,,,24-05-2025 00:18:33,24-05-2025 00:18:34,0.554s,PASSED
,,,,,,,
Test Cases/IPAPER APP/030 BAN HANH HO SO LEN MIS,,,,24-05-2025 00:29:16,24-05-2025 00:32:55,3m - 38.823s,ERROR
Start listener action : beforeTest,,,,24-05-2025 00:29:16,24-05-2025 00:29:19,2.552s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
"COMMENT = ""Commented by automation team""",,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
auto8 = DataTest.getUserTest8(),,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,24-05-2025 00:29:19,24-05-2025 00:29:19,0.001s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:29:19,24-05-2025 00:29:27,8.299s,PASSED
homeScreen.openRequestList(),,,,24-05-2025 00:29:27,24-05-2025 00:29:32,5.274s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,24-05-2025 00:29:32,24-05-2025 00:29:39,7.162s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,24-05-2025 00:29:39,24-05-2025 00:29:42,3.095s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,24-05-2025 00:29:42,24-05-2025 00:29:44,1.989s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,24-05-2025 00:29:44,24-05-2025 00:29:47,2.985s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,24-05-2025 00:29:47,24-05-2025 00:29:49,1.745s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,24-05-2025 00:29:49,24-05-2025 00:29:55,5.947s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,24-05-2025 00:29:55,24-05-2025 00:30:01,5.508s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,24-05-2025 00:30:01,24-05-2025 00:30:10,9.209s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,24-05-2025 00:30:10,24-05-2025 00:30:11,1.161s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,24-05-2025 00:30:11,24-05-2025 00:30:22,10.690s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,24-05-2025 00:30:22,24-05-2025 00:30:24,2.704s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,24-05-2025 00:30:24,24-05-2025 00:30:25,0.814s,PASSED
pdfSignScreen.submitRequest(),,,,24-05-2025 00:30:25,24-05-2025 00:30:39,13.408s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:30:39,24-05-2025 00:30:39,0.199s,PASSED
homeScreen.logout(),,,,24-05-2025 00:30:39,24-05-2025 00:30:47,8.298s,PASSED
document.setStatus(WAIT_APPROVE),,,,24-05-2025 00:30:47,24-05-2025 00:30:47,0.001s,PASSED
document.setAssigner(auto5),,,,24-05-2025 00:30:47,24-05-2025 00:30:47,0.000s,PASSED
loginScreen.login(auto6),,,,24-05-2025 00:30:47,24-05-2025 00:30:57,9.417s,PASSED
homeScreen.goToIncomingDocument(),,,,24-05-2025 00:30:57,24-05-2025 00:30:57,0.059s,PASSED
inComingDocument.viewMainFile(document),,,,24-05-2025 00:30:57,24-05-2025 00:31:01,4.249s,PASSED
document.setSender(auto6),,,,24-05-2025 00:31:01,24-05-2025 00:31:01,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,24-05-2025 00:31:01,24-05-2025 00:31:11,9.655s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:31:11,24-05-2025 00:31:11,0.214s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:31:11,24-05-2025 00:31:11,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:31:11,24-05-2025 00:31:21,10.629s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:31:21,24-05-2025 00:31:23,1.156s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:31:23,24-05-2025 00:31:28,5.528s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:31:28,24-05-2025 00:31:28,0.098s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:31:28,24-05-2025 00:31:28,0.095s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:31:28,24-05-2025 00:31:28,0.111s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:31:28,24-05-2025 00:31:28,0.112s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:31:28,24-05-2025 00:31:29,0.127s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:31:29,24-05-2025 00:31:29,0.128s,PASSED
documentInformationScreen.checkAssigner(document),,,,24-05-2025 00:31:29,24-05-2025 00:31:30,1.320s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:31:30,24-05-2025 00:31:31,1.006s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:31:31,24-05-2025 00:31:33,1.796s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:31:33,24-05-2025 00:31:34,1.261s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:31:34,24-05-2025 00:31:39,4.509s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:31:39,24-05-2025 00:31:39,0.000s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:31:39,24-05-2025 00:31:39,0.173s,PASSED
homeScreen.logout(),,,,24-05-2025 00:31:39,24-05-2025 00:31:47,8.053s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:31:47,24-05-2025 00:31:56,9.363s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:31:56,24-05-2025 00:32:07,10.838s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:32:07,24-05-2025 00:32:08,1.034s,PASSED
"documentInformationScreen.performAction(document, COMPLETE)",,,,24-05-2025 00:32:08,24-05-2025 00:32:20,12.242s,PASSED
outComingDocument.loadDataResult(),,,,24-05-2025 00:32:20,24-05-2025 00:32:26,5.632s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:32:26,24-05-2025 00:32:27,1.074s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:32:27,24-05-2025 00:32:31,3.612s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.078s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.089s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.108s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.110s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.122s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:32:31,24-05-2025 00:32:31,0.137s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,24-05-2025 00:32:31,24-05-2025 00:32:34,3.162s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:32:34,24-05-2025 00:32:40,5.485s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:32:40,24-05-2025 00:32:42,1.778s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:32:42,24-05-2025 00:32:43,1.423s,PASSED
"documentInformationScreen.performAction(document, ISSUE_MIS)",,,,24-05-2025 00:32:43,24-05-2025 00:32:45,2.153s,PASSED
"misFormScreen.fillDocumentName(""Automation Test"")",,,,24-05-2025 00:32:45,24-05-2025 00:32:46,0.638s,PASSED
misFormScreen.selectFinishDate(),,,,24-05-2025 00:32:46,24-05-2025 00:32:52,5.836s,ERROR
Start listener action : afterTest,,,,24-05-2025 00:32:52,24-05-2025 00:32:55,3.144s,PASSED
,,,,,,,
Test Cases/IPAPER APP/031 HOAN TAT HO SO,,,,24-05-2025 00:32:55,24-05-2025 00:36:14,3m - 19.373s,PASSED
Start listener action : beforeTest,,,,24-05-2025 00:32:55,24-05-2025 00:32:57,2.547s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
"COMMENT = ""Commented by automation team""",,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.001s,PASSED
auto5 = DataTest.getUserTest5(),,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
auto7 = DataTest.getUserTest7(),,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
auto8 = DataTest.getUserTest8(),,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,24-05-2025 00:32:58,24-05-2025 00:32:58,0.000s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:32:58,24-05-2025 00:33:06,8.896s,PASSED
homeScreen.openRequestList(),,,,24-05-2025 00:33:06,24-05-2025 00:33:12,5.207s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,24-05-2025 00:33:12,24-05-2025 00:33:18,6.729s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,24-05-2025 00:33:18,24-05-2025 00:33:21,2.906s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,24-05-2025 00:33:21,24-05-2025 00:33:24,2.480s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,24-05-2025 00:33:24,24-05-2025 00:33:26,2.583s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,24-05-2025 00:33:26,24-05-2025 00:33:28,1.745s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,24-05-2025 00:33:28,24-05-2025 00:33:34,5.942s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,24-05-2025 00:33:34,24-05-2025 00:33:39,4.915s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,24-05-2025 00:33:39,24-05-2025 00:33:48,9.057s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,24-05-2025 00:33:48,24-05-2025 00:33:49,1.170s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,24-05-2025 00:33:49,24-05-2025 00:33:58,9.296s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,24-05-2025 00:33:58,24-05-2025 00:34:02,3.178s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,24-05-2025 00:34:02,24-05-2025 00:34:02,0.811s,PASSED
pdfSignScreen.submitRequest(),,,,24-05-2025 00:34:02,24-05-2025 00:34:12,9.970s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:34:12,24-05-2025 00:34:13,0.188s,PASSED
homeScreen.logout(),,,,24-05-2025 00:34:13,24-05-2025 00:34:21,8.189s,PASSED
document.setStatus(WAIT_APPROVE),,,,24-05-2025 00:34:21,24-05-2025 00:34:21,0.001s,PASSED
document.setAssigner(auto5),,,,24-05-2025 00:34:21,24-05-2025 00:34:21,0.000s,PASSED
loginScreen.login(auto6),,,,24-05-2025 00:34:21,24-05-2025 00:34:30,8.981s,PASSED
homeScreen.goToIncomingDocument(),,,,24-05-2025 00:34:30,24-05-2025 00:34:30,0.072s,PASSED
inComingDocument.viewMainFile(document),,,,24-05-2025 00:34:30,24-05-2025 00:34:34,4.479s,PASSED
document.setSender(auto6),,,,24-05-2025 00:34:34,24-05-2025 00:34:34,0.000s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,24-05-2025 00:34:34,24-05-2025 00:34:44,9.277s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:34:44,24-05-2025 00:34:44,0.212s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:34:44,24-05-2025 00:34:44,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:34:44,24-05-2025 00:34:55,11.400s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:34:55,24-05-2025 00:34:56,1.090s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:34:56,24-05-2025 00:35:01,4.676s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:35:01,24-05-2025 00:35:01,0.096s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:35:01,24-05-2025 00:35:01,0.101s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:35:01,24-05-2025 00:35:01,0.112s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:35:01,24-05-2025 00:35:01,0.117s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:35:01,24-05-2025 00:35:02,0.127s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:35:02,24-05-2025 00:35:02,0.145s,PASSED
documentInformationScreen.checkAssigner(document),,,,24-05-2025 00:35:02,24-05-2025 00:35:03,1.323s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:35:03,24-05-2025 00:35:04,1.016s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:35:04,24-05-2025 00:35:06,1.662s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:35:06,24-05-2025 00:35:07,1.371s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:35:07,24-05-2025 00:35:12,4.507s,PASSED
inComingDocument.checkItemInDocument(),,,,24-05-2025 00:35:12,24-05-2025 00:35:12,0.001s,PASSED
documentInformationScreen.backToHome(),,,,24-05-2025 00:35:12,24-05-2025 00:35:12,0.204s,PASSED
homeScreen.logout(),,,,24-05-2025 00:35:12,24-05-2025 00:35:20,8.087s,PASSED
loginScreen.login(auto5),,,,24-05-2025 00:35:20,24-05-2025 00:35:29,9.139s,PASSED
homeScreen.goToOutComingDocument(),,,,24-05-2025 00:35:29,24-05-2025 00:35:39,9.915s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:35:39,24-05-2025 00:35:40,1.058s,PASSED
"documentInformationScreen.performAction(document, COMPLETE)",,,,24-05-2025 00:35:40,24-05-2025 00:35:51,11.472s,PASSED
outComingDocument.loadDataResult(),,,,24-05-2025 00:35:51,24-05-2025 00:35:57,5.670s,PASSED
outComingDocument.viewInformationDocument(document),,,,24-05-2025 00:35:57,24-05-2025 00:35:58,1.084s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,24-05-2025 00:35:58,24-05-2025 00:36:01,3.227s,PASSED
documentInformationScreen.checkSender(document),,,,24-05-2025 00:36:01,24-05-2025 00:36:02,0.096s,PASSED
documentInformationScreen.checkStatus(document),,,,24-05-2025 00:36:02,24-05-2025 00:36:02,0.101s,PASSED
documentInformationScreen.checkCreateDate(),,,,24-05-2025 00:36:02,24-05-2025 00:36:02,0.100s,PASSED
documentInformationScreen.checkFinishDate(document),,,,24-05-2025 00:36:02,24-05-2025 00:36:02,0.109s,PASSED
documentInformationScreen.checkPriority(document),,,,24-05-2025 00:36:02,24-05-2025 00:36:02,0.113s,PASSED
documentInformationScreen.checkDescription(document),,,,24-05-2025 00:36:02,24-05-2025 00:36:02,0.127s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,24-05-2025 00:36:02,24-05-2025 00:36:05,3.150s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,24-05-2025 00:36:05,24-05-2025 00:36:11,5.483s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,24-05-2025 00:36:11,24-05-2025 00:36:12,1.804s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,24-05-2025 00:36:12,24-05-2025 00:36:14,1.255s,PASSED
Start listener action : afterTest,,,,24-05-2025 00:36:14,24-05-2025 00:36:14,0.524s,PASSED
,,,,,,,
Test Cases/IPAPER APP/032 RUT LAI HO SO,,,,24-05-2025 00:36:14,24-05-2025 00:39:07,2m - 52.883s,PASSED
Start listener action : beforeTest,,,,24-05-2025 00:36:14,24-05-2025 00:36:17,2.555s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,24-05-2025 00:36:17,24-05-2025 00:36:17,0.000s,PASSED
"COMMENT = ""Commented by automation team""",,,,24-05-2025 00:36:17,24-05-2025 00:36:17,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,24-05-2025 00:36:17,24-05-2025 00:36:17,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,24-05-2025 00:36:17,24-05-2025 00:36:17,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.docx"")",,,,24-05-2025 00:36:17,24-05-2025 00:36:17,0.000s,PASSED
