Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : beforeTest,,,,21-05-2025 13:34:14,21-05-2025 13:34:16,1.526s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:34:16,21-05-2025 13:34:16,0.001s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:34:16,21-05-2025 13:34:16,0.002s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:34:16,21-05-2025 13:34:16,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:34:16,21-05-2025 13:34:16,0.001s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:34:16,21-05-2025 13:34:26,10.447s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:34:26,21-05-2025 13:34:27,0.534s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,21-05-2025 13:34:27,21-05-2025 13:34:32,4.999s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,21-05-2025 13:34:32,21-05-2025 13:34:34,2.345s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,21-05-2025 13:34:34,21-05-2025 13:34:41,6.984s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,21-05-2025 13:34:41,21-05-2025 13:34:51,9.644s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,21-05-2025 13:34:51,21-05-2025 13:34:54,3.162s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,21-05-2025 13:34:54,21-05-2025 13:35:04,10.341s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,21-05-2025 13:35:04,21-05-2025 13:35:06,1.905s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,21-05-2025 13:35:06,21-05-2025 13:35:16,9.530s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,21-05-2025 13:35:16,21-05-2025 13:35:21,5.050s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,21-05-2025 13:35:21,21-05-2025 13:35:29,7.986s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,21-05-2025 13:35:29,21-05-2025 13:35:32,3.400s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,21-05-2025 13:35:32,21-05-2025 13:35:34,2.241s,PASSED
pdfSignScreen.submitRequest(),,,,21-05-2025 13:35:34,21-05-2025 13:35:44,9.580s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:35:44,21-05-2025 13:35:45,0.501s,PASSED
homeScreen.logout(),,,,21-05-2025 13:35:45,21-05-2025 13:35:53,8.620s,PASSED
document.setStatus(WAIT_APPROVE),,,,21-05-2025 13:35:53,21-05-2025 13:35:53,0.001s,PASSED
document.setAssigner(auto5),,,,21-05-2025 13:35:53,21-05-2025 13:35:53,0.000s,PASSED
loginScreen.login(auto6),,,,21-05-2025 13:35:53,21-05-2025 13:36:03,10.003s,PASSED
homeScreen.goToIncomingDocument(),,,,21-05-2025 13:36:03,21-05-2025 13:36:03,0.235s,PASSED
inComingDocument.viewInformationDocument(document),,,,21-05-2025 13:36:03,21-05-2025 13:36:20,16.157s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,21-05-2025 13:36:20,21-05-2025 13:36:21,1.077s,PASSED
documentInformationScreen.checkSender(document),,,,21-05-2025 13:36:21,21-05-2025 13:36:21,0.434s,PASSED
documentInformationScreen.checkStatus(document),,,,21-05-2025 13:36:21,21-05-2025 13:36:22,0.419s,PASSED
documentInformationScreen.checkCreateDate(),,,,21-05-2025 13:36:22,21-05-2025 13:36:22,0.408s,PASSED
documentInformationScreen.checkFinishDate(document),,,,21-05-2025 13:36:22,21-05-2025 13:36:22,0.426s,PASSED
documentInformationScreen.checkPriority(document),,,,21-05-2025 13:36:22,21-05-2025 13:36:23,0.416s,PASSED
documentInformationScreen.checkDescription(document),,,,21-05-2025 13:36:23,21-05-2025 13:36:23,0.409s,PASSED
documentInformationScreen.checkAssigner(document),,,,21-05-2025 13:36:23,21-05-2025 13:36:26,3.281s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,21-05-2025 13:36:26,21-05-2025 13:36:28,1.779s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,21-05-2025 13:36:28,21-05-2025 13:36:31,2.667s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:36:31,21-05-2025 13:36:40,9.345s,PASSED
"inComingDocument.performAction(document, QUICK_APPROVE)",,,,21-05-2025 13:36:40,21-05-2025 13:37:03,22.428s,PASSED
document.setSender(auto6),,,,21-05-2025 13:37:03,21-05-2025 13:37:03,0.001s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:37:03,21-05-2025 13:37:03,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,21-05-2025 13:37:03,21-05-2025 13:37:12,8.997s,PASSED
outComingDocument.viewInformationDocument(document),,,,21-05-2025 13:37:12,21-05-2025 13:37:20,8.104s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,21-05-2025 13:37:20,21-05-2025 13:37:25,5.529s,PASSED
documentInformationScreen.checkSender(document),,,,21-05-2025 13:37:25,21-05-2025 13:37:26,0.430s,PASSED
documentInformationScreen.checkStatus(document),,,,21-05-2025 13:37:26,21-05-2025 13:37:26,0.463s,PASSED
documentInformationScreen.checkCreateDate(),,,,21-05-2025 13:37:26,21-05-2025 13:37:27,0.456s,PASSED
documentInformationScreen.checkFinishDate(document),,,,21-05-2025 13:37:27,21-05-2025 13:37:27,0.452s,FAILED
documentInformationScreen.checkPriority(document),,,,21-05-2025 13:37:27,21-05-2025 13:37:28,0.451s,PASSED
documentInformationScreen.checkDescription(document),,,,21-05-2025 13:37:28,21-05-2025 13:37:28,0.449s,PASSED
documentInformationScreen.checkAssigner(document),,,,21-05-2025 13:37:28,21-05-2025 13:37:31,3.326s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,21-05-2025 13:37:31,21-05-2025 13:37:33,2.061s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,21-05-2025 13:37:33,21-05-2025 13:37:37,3.394s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:37:37,21-05-2025 13:37:46,9.229s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:37:46,21-05-2025 13:37:46,0.001s,PASSED
Start listener action : afterTest,,,,21-05-2025 13:37:46,21-05-2025 13:37:47,1.277s,PASSED
,,,,,,,
Test Cases/IPAPER APP/010 DUYET CO DIEU KIEN_NHAP Y KIEN,,,,21-05-2025 13:37:47,21-05-2025 13:39:30,1m - 42.512s,ERROR
Start listener action : beforeTest,,,,21-05-2025 13:37:47,21-05-2025 13:37:49,1.611s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:37:49,21-05-2025 13:37:49,0.001s,PASSED
"QUICK_APPROVE_OPINION = ""Duyệt nhanh có điều kiện""",,,,21-05-2025 13:37:49,21-05-2025 13:37:49,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:37:49,21-05-2025 13:37:49,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:37:49,21-05-2025 13:37:49,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:37:49,21-05-2025 13:37:49,0.000s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:37:49,21-05-2025 13:37:59,9.974s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:37:59,21-05-2025 13:38:00,0.578s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,21-05-2025 13:38:00,21-05-2025 13:38:03,3.255s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,21-05-2025 13:38:03,21-05-2025 13:38:07,4.115s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,21-05-2025 13:38:07,21-05-2025 13:38:10,3.382s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,21-05-2025 13:38:10,21-05-2025 13:38:19,9.165s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,21-05-2025 13:38:19,21-05-2025 13:38:23,3.416s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,21-05-2025 13:38:23,21-05-2025 13:38:37,13.886s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,21-05-2025 13:38:37,21-05-2025 13:38:39,1.923s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,21-05-2025 13:38:39,21-05-2025 13:38:48,9.534s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,21-05-2025 13:38:48,21-05-2025 13:39:02,13.916s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,21-05-2025 13:39:02,21-05-2025 13:39:22,19.634s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,21-05-2025 13:39:22,21-05-2025 13:39:25,3.419s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,21-05-2025 13:39:25,21-05-2025 13:39:29,3.317s,ERROR
Start listener action : afterTest,,,,21-05-2025 13:39:29,21-05-2025 13:39:30,1.311s,PASSED
,,,,,,,
Test Cases/IPAPER APP/011 DUYET CO DIEU KIEN_KHONG NHAP Y KIEN,,,,21-05-2025 13:39:30,21-05-2025 13:39:57,26.804s,ERROR
Start listener action : beforeTest,,,,21-05-2025 13:39:30,21-05-2025 13:39:31,1.550s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:39:31,21-05-2025 13:39:31,0.000s,PASSED
"QUICK_APPROVE_OPINION = ""Không có bình luận""",,,,21-05-2025 13:39:31,21-05-2025 13:39:31,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:39:31,21-05-2025 13:39:31,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:39:31,21-05-2025 13:39:31,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:39:31,21-05-2025 13:39:31,0.001s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:39:31,21-05-2025 13:39:52,20.829s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:39:52,21-05-2025 13:39:55,3.092s,ERROR
Start listener action : afterTest,,,,21-05-2025 13:39:55,21-05-2025 13:39:57,1.266s,PASSED
,,,,,,,
Test Cases/IPAPER APP/012 DUYET CHI TIET_NHAP Y KIEN,,,,21-05-2025 13:39:57,21-05-2025 13:43:14,3m - 17.204s,PASSED
Start listener action : beforeTest,,,,21-05-2025 13:39:57,21-05-2025 13:39:58,1.498s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:39:58,21-05-2025 13:39:58,0.000s,PASSED
"COMMENT = ""Automation approve""",,,,21-05-2025 13:39:58,21-05-2025 13:39:58,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:39:58,21-05-2025 13:39:58,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:39:58,21-05-2025 13:39:58,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:39:58,21-05-2025 13:39:58,0.000s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:39:58,21-05-2025 13:40:09,10.691s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:40:09,21-05-2025 13:40:09,0.600s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,21-05-2025 13:40:09,21-05-2025 13:40:12,3.018s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,21-05-2025 13:40:12,21-05-2025 13:40:17,4.177s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,21-05-2025 13:40:17,21-05-2025 13:40:20,3.331s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,21-05-2025 13:40:20,21-05-2025 13:40:29,9.276s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,21-05-2025 13:40:29,21-05-2025 13:40:33,3.245s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,21-05-2025 13:40:33,21-05-2025 13:40:46,13.384s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,21-05-2025 13:40:46,21-05-2025 13:40:48,1.991s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,21-05-2025 13:40:48,21-05-2025 13:40:58,9.709s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,21-05-2025 13:40:58,21-05-2025 13:40:59,1.858s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,21-05-2025 13:40:59,21-05-2025 13:41:07,7.869s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,21-05-2025 13:41:07,21-05-2025 13:41:11,3.312s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,21-05-2025 13:41:11,21-05-2025 13:41:13,2.247s,PASSED
pdfSignScreen.submitRequest(),,,,21-05-2025 13:41:13,21-05-2025 13:41:20,7.580s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:41:20,21-05-2025 13:41:21,0.291s,PASSED
homeScreen.logout(),,,,21-05-2025 13:41:21,21-05-2025 13:41:29,8.710s,PASSED
document.setStatus(WAIT_APPROVE),,,,21-05-2025 13:41:29,21-05-2025 13:41:29,0.001s,PASSED
document.setAssigner(auto5),,,,21-05-2025 13:41:29,21-05-2025 13:41:29,0.001s,PASSED
loginScreen.login(auto6),,,,21-05-2025 13:41:29,21-05-2025 13:41:40,10.460s,PASSED
homeScreen.goToIncomingDocument(),,,,21-05-2025 13:41:40,21-05-2025 13:41:40,0.350s,PASSED
inComingDocument.viewInformationDocument(document),,,,21-05-2025 13:41:40,21-05-2025 13:41:57,16.662s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,21-05-2025 13:41:57,21-05-2025 13:41:58,1.049s,PASSED
documentInformationScreen.checkSender(document),,,,21-05-2025 13:41:58,21-05-2025 13:41:58,0.416s,PASSED
documentInformationScreen.checkStatus(document),,,,21-05-2025 13:41:58,21-05-2025 13:41:59,0.437s,PASSED
documentInformationScreen.checkCreateDate(),,,,21-05-2025 13:41:59,21-05-2025 13:41:59,0.421s,PASSED
documentInformationScreen.checkFinishDate(document),,,,21-05-2025 13:41:59,21-05-2025 13:42:00,0.434s,PASSED
documentInformationScreen.checkPriority(document),,,,21-05-2025 13:42:00,21-05-2025 13:42:00,0.416s,PASSED
documentInformationScreen.checkDescription(document),,,,21-05-2025 13:42:00,21-05-2025 13:42:01,0.428s,PASSED
documentInformationScreen.checkAssigner(document),,,,21-05-2025 13:42:01,21-05-2025 13:42:04,3.271s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,21-05-2025 13:42:04,21-05-2025 13:42:06,2.108s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,21-05-2025 13:42:06,21-05-2025 13:42:09,2.848s,PASSED
"documentInformationScreen.performAction(document, APPROVE, COMMENT)",,,,21-05-2025 13:42:09,21-05-2025 13:42:14,5.647s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:42:14,21-05-2025 13:42:26,11.303s,PASSED
document.setSender(auto6),,,,21-05-2025 13:42:26,21-05-2025 13:42:26,0.001s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:42:26,21-05-2025 13:42:26,0.000s,PASSED
homeScreen.goToOutComingDocument(),,,,21-05-2025 13:42:26,21-05-2025 13:42:35,9.002s,PASSED
outComingDocument.viewInformationDocument(document),,,,21-05-2025 13:42:35,21-05-2025 13:42:43,8.180s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,21-05-2025 13:42:43,21-05-2025 13:42:50,6.887s,PASSED
documentInformationScreen.checkSender(document),,,,21-05-2025 13:42:50,21-05-2025 13:42:50,0.441s,PASSED
documentInformationScreen.checkStatus(document),,,,21-05-2025 13:42:50,21-05-2025 13:42:51,0.430s,PASSED
documentInformationScreen.checkCreateDate(),,,,21-05-2025 13:42:51,21-05-2025 13:42:51,0.432s,PASSED
documentInformationScreen.checkFinishDate(document),,,,21-05-2025 13:42:51,21-05-2025 13:42:52,0.430s,PASSED
documentInformationScreen.checkPriority(document),,,,21-05-2025 13:42:52,21-05-2025 13:42:52,0.417s,PASSED
documentInformationScreen.checkDescription(document),,,,21-05-2025 13:42:52,21-05-2025 13:42:52,0.435s,PASSED
documentInformationScreen.checkAssigner(document),,,,21-05-2025 13:42:52,21-05-2025 13:42:56,3.310s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,21-05-2025 13:42:56,21-05-2025 13:42:58,2.186s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,21-05-2025 13:42:58,21-05-2025 13:43:01,3.270s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,21-05-2025 13:43:01,21-05-2025 13:43:04,2.421s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:43:04,21-05-2025 13:43:13,9.240s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:43:13,21-05-2025 13:43:13,0.000s,PASSED
Start listener action : afterTest,,,,21-05-2025 13:43:13,21-05-2025 13:43:14,1.024s,PASSED
,,,,,,,
Test Cases/IPAPER APP/013 DUYET CHI TIET_KHONG NHAP Y KIEN,,,,21-05-2025 13:43:14,21-05-2025 13:43:47,33.550s,ERROR
Start listener action : beforeTest,,,,21-05-2025 13:43:14,21-05-2025 13:43:15,1.512s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:43:15,21-05-2025 13:43:15,0.001s,PASSED
"COMMENT = ""Không có bình luận""",,,,21-05-2025 13:43:15,21-05-2025 13:43:15,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:43:15,21-05-2025 13:43:15,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:43:15,21-05-2025 13:43:15,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:43:15,21-05-2025 13:43:15,0.000s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:43:15,21-05-2025 13:43:43,27.417s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:43:43,21-05-2025 13:43:46,3.246s,ERROR
Start listener action : afterTest,,,,21-05-2025 13:43:46,21-05-2025 13:43:47,1.304s,PASSED
,,,,,,,
Test Cases/IPAPER APP/014 DUYET TAI MAIN FILE_KHÔNG NHAP Y KIEN,,,,21-05-2025 13:43:47,21-05-2025 13:46:49,3m - 1.326s,PASSED
Start listener action : beforeTest,,,,21-05-2025 13:43:47,21-05-2025 13:43:49,1.578s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:43:49,21-05-2025 13:43:49,0.001s,PASSED
"COMMENT = ""Không có bình luận""",,,,21-05-2025 13:43:49,21-05-2025 13:43:49,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:43:49,21-05-2025 13:43:49,0.000s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:43:49,21-05-2025 13:43:49,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:43:49,21-05-2025 13:43:49,0.001s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:43:49,21-05-2025 13:43:59,9.598s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:43:59,21-05-2025 13:44:01,2.464s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,21-05-2025 13:44:01,21-05-2025 13:44:06,4.744s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,21-05-2025 13:44:06,21-05-2025 13:44:10,3.736s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,21-05-2025 13:44:10,21-05-2025 13:44:13,3.364s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,21-05-2025 13:44:13,21-05-2025 13:44:22,9.250s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,21-05-2025 13:44:22,21-05-2025 13:44:26,3.552s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,21-05-2025 13:44:26,21-05-2025 13:44:38,12.277s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,21-05-2025 13:44:38,21-05-2025 13:44:40,1.889s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,21-05-2025 13:44:40,21-05-2025 13:44:50,9.619s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,21-05-2025 13:44:50,21-05-2025 13:44:54,4.563s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,21-05-2025 13:44:54,21-05-2025 13:45:02,7.992s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,21-05-2025 13:45:02,21-05-2025 13:45:06,3.427s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,21-05-2025 13:45:06,21-05-2025 13:45:08,2.261s,PASSED
pdfSignScreen.submitRequest(),,,,21-05-2025 13:45:08,21-05-2025 13:45:15,7.247s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:45:15,21-05-2025 13:45:15,0.322s,PASSED
homeScreen.logout(),,,,21-05-2025 13:45:15,21-05-2025 13:45:24,8.751s,PASSED
document.setStatus(WAIT_APPROVE),,,,21-05-2025 13:45:24,21-05-2025 13:45:24,0.001s,PASSED
document.setAssigner(auto5),,,,21-05-2025 13:45:24,21-05-2025 13:45:24,0.001s,PASSED
loginScreen.login(auto6),,,,21-05-2025 13:45:24,21-05-2025 13:45:34,10.066s,PASSED
homeScreen.goToIncomingDocument(),,,,21-05-2025 13:45:34,21-05-2025 13:45:34,0.224s,PASSED
inComingDocument.viewMainFile(document),,,,21-05-2025 13:45:34,21-05-2025 13:45:45,10.714s,PASSED
document.setSender(auto6),,,,21-05-2025 13:45:45,21-05-2025 13:45:45,0.001s,PASSED
"documentInformationScreen.performAction(document, APPROVE)",,,,21-05-2025 13:45:45,21-05-2025 13:45:52,7.064s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:45:52,21-05-2025 13:45:57,4.639s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:45:57,21-05-2025 13:45:57,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,21-05-2025 13:45:57,21-05-2025 13:46:06,8.949s,PASSED
outComingDocument.viewInformationDocument(document),,,,21-05-2025 13:46:06,21-05-2025 13:46:17,11.143s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,21-05-2025 13:46:17,21-05-2025 13:46:25,7.614s,PASSED
documentInformationScreen.checkSender(document),,,,21-05-2025 13:46:25,21-05-2025 13:46:25,0.413s,PASSED
documentInformationScreen.checkStatus(document),,,,21-05-2025 13:46:25,21-05-2025 13:46:25,0.407s,PASSED
documentInformationScreen.checkCreateDate(),,,,21-05-2025 13:46:25,21-05-2025 13:46:26,0.390s,PASSED
documentInformationScreen.checkFinishDate(document),,,,21-05-2025 13:46:26,21-05-2025 13:46:26,0.412s,PASSED
documentInformationScreen.checkPriority(document),,,,21-05-2025 13:46:26,21-05-2025 13:46:27,0.419s,PASSED
documentInformationScreen.checkDescription(document),,,,21-05-2025 13:46:27,21-05-2025 13:46:27,0.438s,PASSED
documentInformationScreen.checkAssigner(document),,,,21-05-2025 13:46:27,21-05-2025 13:46:30,3.321s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,21-05-2025 13:46:30,21-05-2025 13:46:32,2.129s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,21-05-2025 13:46:32,21-05-2025 13:46:36,3.563s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,21-05-2025 13:46:36,21-05-2025 13:46:38,2.426s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:46:38,21-05-2025 13:46:48,9.278s,PASSED
inComingDocument.checkItemInDocument(),,,,21-05-2025 13:46:48,21-05-2025 13:46:48,0.001s,PASSED
Start listener action : afterTest,,,,21-05-2025 13:46:48,21-05-2025 13:46:49,1.027s,PASSED
,,,,,,,
Test Cases/IPAPER APP/015 DUYET TAI MAIN FILE_NHAP Y KIEN,,,,21-05-2025 13:46:49,21-05-2025 13:49:04,2m - 15.601s,ERROR
Start listener action : beforeTest,,,,21-05-2025 13:46:49,21-05-2025 13:46:50,1.620s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,21-05-2025 13:46:50,21-05-2025 13:46:50,0.001s,PASSED
"COMMENT = ""Commented by automation team""",,,,21-05-2025 13:46:50,21-05-2025 13:46:50,0.000s,PASSED
auto5 = DataTest.getUserTest5(),,,,21-05-2025 13:46:50,21-05-2025 13:46:50,0.001s,PASSED
auto6 = DataTest.getUserTest6(),,,,21-05-2025 13:46:50,21-05-2025 13:46:50,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,21-05-2025 13:46:50,21-05-2025 13:46:50,0.000s,PASSED
loginScreen.login(auto5),,,,21-05-2025 13:46:50,21-05-2025 13:47:01,10.149s,PASSED
homeScreen.openRequestList(),,,,21-05-2025 13:47:01,21-05-2025 13:47:01,0.597s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,21-05-2025 13:47:01,21-05-2025 13:47:04,3.301s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,21-05-2025 13:47:04,21-05-2025 13:47:09,4.210s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,21-05-2025 13:47:09,21-05-2025 13:47:12,3.325s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,21-05-2025 13:47:12,21-05-2025 13:47:21,9.246s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,21-05-2025 13:47:21,21-05-2025 13:47:24,3.264s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,21-05-2025 13:47:24,21-05-2025 13:47:37,12.466s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,21-05-2025 13:47:37,21-05-2025 13:47:39,1.705s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,21-05-2025 13:47:39,21-05-2025 13:47:48,9.706s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,21-05-2025 13:47:48,21-05-2025 13:47:50,1.793s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,21-05-2025 13:47:50,21-05-2025 13:47:58,7.692s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,21-05-2025 13:47:58,21-05-2025 13:48:01,3.340s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,21-05-2025 13:48:01,21-05-2025 13:48:03,2.208s,PASSED
pdfSignScreen.submitRequest(),,,,21-05-2025 13:48:03,21-05-2025 13:48:11,7.529s,PASSED
documentInformationScreen.backToHome(),,,,21-05-2025 13:48:11,21-05-2025 13:48:11,0.351s,PASSED
homeScreen.logout(),,,,21-05-2025 13:48:11,21-05-2025 13:48:20,8.817s,PASSED
document.setStatus(WAIT_APPROVE),,,,21-05-2025 13:48:20,21-05-2025 13:48:20,0.002s,PASSED
document.setAssigner(auto5),,,,21-05-2025 13:48:20,21-05-2025 13:48:20,0.001s,PASSED
loginScreen.login(auto6),,,,21-05-2025 13:48:20,21-05-2025 13:48:30,10.363s,PASSED
homeScreen.goToIncomingDocument(),,,,21-05-2025 13:48:30,21-05-2025 13:48:31,0.363s,PASSED
