Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:37:37,18-05-2025 14:37:39,1.757s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:37:39,18-05-2025 14:37:45,5.893s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:37:45,18-05-2025 14:37:50,4.910s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:37:50,18-05-2025 14:37:56,6.109s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:37:56,18-05-2025 14:37:57,1.470s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:37:57,18-05-2025 14:38:04,6.715s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:38:04,18-05-2025 14:38:07,2.938s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:38:07,18-05-2025 14:38:09,1.956s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:38:09,18-05-2025 14:38:16,7.313s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:38:16,18-05-2025 14:38:17,0.217s,PASSED
homeScreen.logout(),,,,18-05-2025 14:38:17,18-05-2025 14:38:25,8.195s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:38:25,18-05-2025 14:38:25,0.001s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:38:25,18-05-2025 14:38:25,0.001s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:38:25,18-05-2025 14:38:34,8.836s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:38:34,18-05-2025 14:38:34,0.077s,PASSED
inComingDocument.viewInformationDocument(document),,,,18-05-2025 14:38:34,18-05-2025 14:38:39,5.201s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:38:39,18-05-2025 14:38:39,0.379s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:38:39,18-05-2025 14:38:39,0.119s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:38:39,18-05-2025 14:38:39,0.114s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:38:39,18-05-2025 14:38:40,0.115s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:38:40,18-05-2025 14:38:40,0.134s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:38:40,18-05-2025 14:38:40,0.138s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:38:40,18-05-2025 14:38:40,0.132s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:38:40,18-05-2025 14:38:41,1.297s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:38:41,18-05-2025 14:38:42,1.128s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:38:42,18-05-2025 14:38:44,1.776s,PASSED
document.setSender(auto6),,,,18-05-2025 14:38:44,18-05-2025 14:38:44,0.001s,PASSED
"documentInformationScreen.performAction(document, RETURN, COMMENT)",,,,18-05-2025 14:38:44,18-05-2025 14:38:49,4.820s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:38:49,18-05-2025 14:38:51,1.534s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:38:51,18-05-2025 14:38:51,0.002s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:38:51,18-05-2025 14:39:00,9.692s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:39:00,18-05-2025 14:39:01,0.990s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:39:01,18-05-2025 14:39:07,5.874s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:39:07,18-05-2025 14:39:07,0.063s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:39:07,18-05-2025 14:39:07,0.095s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:39:07,18-05-2025 14:39:07,0.119s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:39:07,18-05-2025 14:39:07,0.120s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:39:07,18-05-2025 14:39:08,0.126s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,18-05-2025 14:39:08,18-05-2025 14:39:11,3.145s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:39:11,18-05-2025 14:39:11,0.150s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:39:11,18-05-2025 14:39:12,1.516s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:39:12,18-05-2025 14:39:14,1.786s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,18-05-2025 14:39:14,18-05-2025 14:39:15,1.245s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:39:15,18-05-2025 14:39:20,4.473s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:39:20,18-05-2025 14:39:20,0.000s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:39:20,18-05-2025 14:39:20,0.526s,PASSED
,,,,,,,
Test Cases/IPAPER APP/009 DUYET NHANH,,,,18-05-2025 14:39:20,18-05-2025 14:41:27,2m - 6.654s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:39:20,18-05-2025 14:39:23,2.610s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:39:23,18-05-2025 14:39:23,0.000s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:39:23,18-05-2025 14:39:23,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:39:23,18-05-2025 14:39:23,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:39:23,18-05-2025 14:39:23,0.001s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:39:23,18-05-2025 14:39:31,7.774s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:39:31,18-05-2025 14:39:36,4.933s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:39:36,18-05-2025 14:39:40,3.753s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:39:40,18-05-2025 14:39:42,2.911s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:39:42,18-05-2025 14:39:44,1.947s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:39:44,18-05-2025 14:39:47,2.900s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:39:47,18-05-2025 14:39:49,1.715s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:39:49,18-05-2025 14:39:54,4.964s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:39:54,18-05-2025 14:40:00,6.062s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:40:00,18-05-2025 14:40:05,4.937s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:40:05,18-05-2025 14:40:07,1.519s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:40:07,18-05-2025 14:40:13,6.238s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:40:13,18-05-2025 14:40:17,3.971s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:40:17,18-05-2025 14:40:18,0.782s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:40:18,18-05-2025 14:40:25,7.443s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:40:25,18-05-2025 14:40:25,0.200s,PASSED
homeScreen.logout(),,,,18-05-2025 14:40:25,18-05-2025 14:40:33,8.088s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:40:33,18-05-2025 14:40:33,0.001s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:40:33,18-05-2025 14:40:33,0.005s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:40:33,18-05-2025 14:40:42,8.451s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:40:42,18-05-2025 14:40:42,0.069s,PASSED
inComingDocument.viewInformationDocument(document),,,,18-05-2025 14:40:42,18-05-2025 14:40:48,6.126s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:40:48,18-05-2025 14:40:48,0.341s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:40:48,18-05-2025 14:40:48,0.113s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:40:48,18-05-2025 14:40:48,0.118s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:40:48,18-05-2025 14:40:49,0.123s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:40:49,18-05-2025 14:40:49,0.133s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:40:49,18-05-2025 14:40:49,0.143s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:40:49,18-05-2025 14:40:49,0.129s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:40:49,18-05-2025 14:40:50,1.441s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:40:50,18-05-2025 14:40:52,1.076s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:40:52,18-05-2025 14:40:53,1.794s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:40:53,18-05-2025 14:40:58,4.485s,PASSED
"inComingDocument.performAction(document, QUICK_APPROVE)",,,,18-05-2025 14:40:58,18-05-2025 14:41:02,4.668s,PASSED
document.setSender(auto6),,,,18-05-2025 14:41:02,18-05-2025 14:41:02,0.001s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:41:02,18-05-2025 14:41:02,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:41:02,18-05-2025 14:41:12,9.796s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:41:12,18-05-2025 14:41:13,1.091s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:41:13,18-05-2025 14:41:17,3.794s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:41:17,18-05-2025 14:41:17,0.087s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:41:17,18-05-2025 14:41:17,0.117s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:41:17,18-05-2025 14:41:17,0.111s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:41:17,18-05-2025 14:41:18,0.116s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:41:18,18-05-2025 14:41:18,0.126s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:41:18,18-05-2025 14:41:18,0.150s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:41:18,18-05-2025 14:41:19,1.456s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:41:19,18-05-2025 14:41:20,0.894s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:41:20,18-05-2025 14:41:22,1.808s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:41:22,18-05-2025 14:41:27,4.501s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:41:27,18-05-2025 14:41:27,0.002s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:41:27,18-05-2025 14:41:27,0.541s,PASSED
,,,,,,,
Test Cases/IPAPER APP/049 TIM KIEM HO SO THEO BO LOC,,,,18-05-2025 14:41:27,18-05-2025 14:43:52,2m - 25.341s,FAILED
Start listener action : beforeTest,,,,18-05-2025 14:41:27,18-05-2025 14:41:30,2.566s,PASSED
index = 0,,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.001s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.001s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.000s,PASSED
documentTitles = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.000s,PASSED
"waitApproveStatus = ""Chưa duyệt""",,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:41:30,18-05-2025 14:41:30,0.002s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:41:30,18-05-2025 14:41:38,7.766s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:41:38,18-05-2025 14:41:38,0.073s,PASSED
inComingDocument.filterByStatus(waitApproveStatus),,,,18-05-2025 14:41:38,18-05-2025 14:41:44,6.800s,PASSED
documentTitles = inComingDocument.getListDocumentTitle(),,,,18-05-2025 14:41:44,18-05-2025 14:41:46,1.502s,PASSED
"for ([i = 0, i < documentTitles.size() - 1, (i++)])",,,,18-05-2025 14:41:46,18-05-2025 14:42:18,31.587s,FAILED
inComingDocument.filterByStatus(APPROVED),,,,18-05-2025 14:42:18,18-05-2025 14:42:24,6.658s,PASSED
documentTitles = inComingDocument.getListDocumentTitle(),,,,18-05-2025 14:42:24,18-05-2025 14:42:26,1.478s,PASSED
"for ([i = 0, i < documentTitles.size() - 1, (i++)])",,,,18-05-2025 14:42:26,18-05-2025 14:43:05,39.255s,FAILED
inComingDocument.filterByStatus(REJECT),,,,18-05-2025 14:43:05,18-05-2025 14:43:12,6.670s,PASSED
documentTitles = inComingDocument.getListDocumentTitle(),,,,18-05-2025 14:43:12,18-05-2025 14:43:13,1.815s,PASSED
"for ([i = 0, i < documentTitles.size() - 1, (i++)])",,,,18-05-2025 14:43:13,18-05-2025 14:43:47,33.257s,PASSED
inComingDocument.filterByStatus(RETURNED),,,,18-05-2025 14:43:47,18-05-2025 14:43:51,4.650s,ERROR
Start listener action : afterTest,,,,18-05-2025 14:43:51,18-05-2025 14:43:52,1.149s,PASSED
,,,,,,,
Test Cases/IPAPER APP/025 TRA VE TAI MAIN FILE_NHAP Y KIEN,,,,18-05-2025 14:43:52,18-05-2025 14:45:54,2m - 1.300s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:43:52,18-05-2025 14:43:55,2.571s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:43:55,18-05-2025 14:43:55,0.001s,PASSED
"COMMENT = ""Commented by automaton test in case 25""",,,,18-05-2025 14:43:55,18-05-2025 14:43:55,0.000s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:43:55,18-05-2025 14:43:55,0.000s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:43:55,18-05-2025 14:43:55,0.001s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, null, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:43:55,18-05-2025 14:43:55,0.001s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:43:55,18-05-2025 14:44:03,7.886s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:44:03,18-05-2025 14:44:08,5.324s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:44:08,18-05-2025 14:44:11,2.971s,PASSED
pdfSignScreen.fillInTitle(document.getTitle()),,,,18-05-2025 14:44:11,18-05-2025 14:44:14,3.125s,PASSED
pdfSignScreen.selectPriority(document.getPriority()),,,,18-05-2025 14:44:14,18-05-2025 14:44:16,1.867s,PASSED
pdfSignScreen.selectTime(document.getTime()),,,,18-05-2025 14:44:16,18-05-2025 14:44:19,2.946s,PASSED
pdfSignScreen.fillInDescription(document.getDescription()),,,,18-05-2025 14:44:19,18-05-2025 14:44:21,1.653s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:44:21,18-05-2025 14:44:27,6.031s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:44:27,18-05-2025 14:44:32,5.010s,PASSED
fileBrowserScreen.attachFile(document.getMainFileName()),,,,18-05-2025 14:44:32,18-05-2025 14:44:38,6.087s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:44:38,18-05-2025 14:44:39,1.518s,PASSED
fileBrowserScreen.attachFile(document.getSubFileName()),,,,18-05-2025 14:44:39,18-05-2025 14:44:46,6.286s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:44:46,18-05-2025 14:44:50,3.999s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:44:50,18-05-2025 14:44:51,0.774s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:44:51,18-05-2025 14:44:58,7.168s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:44:58,18-05-2025 14:44:58,0.197s,PASSED
homeScreen.logout(),,,,18-05-2025 14:44:58,18-05-2025 14:45:06,7.827s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:45:06,18-05-2025 14:45:06,0.001s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:45:06,18-05-2025 14:45:15,8.779s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:45:15,18-05-2025 14:45:15,0.065s,PASSED
inComingDocument.viewMainFile(document),,,,18-05-2025 14:45:15,18-05-2025 14:45:16,1.369s,PASSED
"documentInformationScreen.performAction(document, RETURN, COMMENT)",,,,18-05-2025 14:45:16,18-05-2025 14:45:24,8.057s,PASSED
document.setSender(auto6),,,,18-05-2025 14:45:24,18-05-2025 14:45:24,0.000s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:45:24,18-05-2025 14:45:26,1.684s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:45:26,18-05-2025 14:45:26,0.001s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:45:26,18-05-2025 14:45:35,9.777s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:45:35,18-05-2025 14:45:36,1.012s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:45:36,18-05-2025 14:45:41,4.413s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:45:41,18-05-2025 14:45:41,0.101s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:45:41,18-05-2025 14:45:41,0.116s,PASSED
documentInformationScreen.checkCreateDate(),,,,18-05-2025 14:45:41,18-05-2025 14:45:41,0.109s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:45:41,18-05-2025 14:45:41,0.109s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:45:41,18-05-2025 14:45:41,0.116s,PASSED
documentInformationScreen.isAssignerDisplayed(),,,,18-05-2025 14:45:41,18-05-2025 14:45:45,3.124s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:45:45,18-05-2025 14:45:45,0.147s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:45:45,18-05-2025 14:45:46,0.911s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:45:46,18-05-2025 14:45:47,1.713s,PASSED
"documentInformationScreen.checkComment(auto6, COMMENT)",,,,18-05-2025 14:45:47,18-05-2025 14:45:49,1.318s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:45:49,18-05-2025 14:45:53,4.500s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:45:53,18-05-2025 14:45:53,0.001s,PASSED
Start listener action : afterTest,,,,18-05-2025 14:45:53,18-05-2025 14:45:54,0.567s,PASSED
,,,,,,,
Test Cases/IPAPER APP/003 TAO YEU CAU KHONG CO ASSIGNER,,,,18-05-2025 14:45:54,18-05-2025 14:48:57,3m - 2.857s,PASSED
Start listener action : beforeTest,,,,18-05-2025 14:45:54,18-05-2025 14:45:56,2.565s,PASSED
"REQUEST_NAME = ""Trình ký PDF có sẵn""",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
"STATUS = ""Đang đợi xử lý""",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.001s,PASSED
TO_DAY = SimpleDateFormat(dd/MM/yyyy).format(new java.util.Date()),,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
"ERROR_MESSAGE = ""Vui lòng nhập Email người nhận""",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
"documentTitle = ""Trình ký "" + System.currentTimeMillis()",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
"auto5 = DataTest.getUserTest(""auto5"")",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.001s,PASSED
"auto6 = DataTest.getUserTest(""auto6"")",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.001s,PASSED
"auto7 = DataTest.getUserTest(""auto7"")",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
"document = DataTest.createDocumentTest(auto5, auto6, auto7, ""dummy.pdf"", ""dummy.pdf"")",,,,18-05-2025 14:45:56,18-05-2025 14:45:56,0.000s,PASSED
loginScreen.login(auto5),,,,18-05-2025 14:45:56,18-05-2025 14:46:05,8.680s,PASSED
homeScreen.openRequestList(),,,,18-05-2025 14:46:05,18-05-2025 14:46:10,5.070s,PASSED
homeScreen.createRequest(REQUEST_NAME),,,,18-05-2025 14:46:10,18-05-2025 14:46:14,3.727s,PASSED
pdfSignScreen.fillInTitle(title),,,,18-05-2025 14:46:14,18-05-2025 14:46:17,3.095s,PASSED
pdfSignScreen.selectPriority(priority),,,,18-05-2025 14:46:17,18-05-2025 14:46:19,1.994s,PASSED
pdfSignScreen.selectTime(time),,,,18-05-2025 14:46:19,18-05-2025 14:46:22,2.938s,PASSED
pdfSignScreen.fillInDescription(description),,,,18-05-2025 14:46:22,18-05-2025 14:46:24,1.772s,PASSED
pdfSignScreen.selectAssigner(getAssigner().getEmail()),,,,18-05-2025 14:46:24,18-05-2025 14:46:29,4.926s,PASSED
pdfSignScreen.openMainFileBrowser(),,,,18-05-2025 14:46:29,18-05-2025 14:46:34,4.977s,PASSED
fileBrowserScreen.attachFile(mainFileName),,,,18-05-2025 14:46:34,18-05-2025 14:46:40,6.055s,PASSED
pdfSignScreen.openSubFileBrowser(),,,,18-05-2025 14:46:40,18-05-2025 14:46:41,1.445s,PASSED
fileBrowserScreen.attachFile(subFileName),,,,18-05-2025 14:46:41,18-05-2025 14:46:47,6.197s,PASSED
pdfSignScreen.selectRelatedMember(getCc().getEmail()),,,,18-05-2025 14:46:47,18-05-2025 14:46:54,7.166s,PASSED
pdfSignScreen.performAction(SEND_APPROVE),,,,18-05-2025 14:46:54,18-05-2025 14:46:57,2.749s,PASSED
document.setStatus(WAIT_APPROVE),,,,18-05-2025 14:46:57,18-05-2025 14:46:57,0.001s,PASSED
pdfSignScreen.fillInOpinion(document.getComment()),,,,18-05-2025 14:46:57,18-05-2025 14:46:58,0.803s,PASSED
pdfSignScreen.submitRequest(),,,,18-05-2025 14:46:58,18-05-2025 14:47:05,7.420s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:47:05,18-05-2025 14:47:06,0.212s,PASSED
homeScreen.goToOutComingDocument(),,,,18-05-2025 14:47:06,18-05-2025 14:47:15,9.217s,PASSED
outComingDocument.viewInformationDocument(document),,,,18-05-2025 14:47:15,18-05-2025 14:47:16,1.199s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:47:16,18-05-2025 14:47:20,4.326s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:47:20,18-05-2025 14:47:20,0.088s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:47:20,18-05-2025 14:47:21,0.103s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:47:21,18-05-2025 14:47:21,0.117s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:47:21,18-05-2025 14:47:21,0.119s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:47:21,18-05-2025 14:47:21,0.119s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:47:21,18-05-2025 14:47:22,1.424s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:47:22,18-05-2025 14:47:28,5.332s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:47:28,18-05-2025 14:47:29,1.763s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:47:29,18-05-2025 14:47:34,4.480s,PASSED
outComingDocument.checkItemInDocument(),,,,18-05-2025 14:47:34,18-05-2025 14:47:34,0.012s,PASSED
homeScreen.logout(),,,,18-05-2025 14:47:34,18-05-2025 14:47:42,8.323s,PASSED
document.setAssigner(auto5),,,,18-05-2025 14:47:42,18-05-2025 14:47:42,0.000s,PASSED
loginScreen.login(auto6),,,,18-05-2025 14:47:42,18-05-2025 14:47:51,8.826s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:47:51,18-05-2025 14:47:51,0.085s,PASSED
inComingDocument.viewInformationDocument(document),,,,18-05-2025 14:47:51,18-05-2025 14:47:57,5.475s,PASSED
documentInformationScreen.checkDocumentTitle(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:57,0.320s,PASSED
documentInformationScreen.checkSender(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:57,0.091s,PASSED
documentInformationScreen.checkStatus(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:57,0.101s,PASSED
documentInformationScreen.checkFinishDate(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:57,0.117s,PASSED
documentInformationScreen.checkPriority(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:57,0.126s,PASSED
documentInformationScreen.checkDescription(document),,,,18-05-2025 14:47:57,18-05-2025 14:47:58,0.141s,PASSED
documentInformationScreen.checkAssigner(document),,,,18-05-2025 14:47:58,18-05-2025 14:47:59,1.418s,PASSED
documentInformationScreen.checkPresentFileName(document),,,,18-05-2025 14:47:59,18-05-2025 14:48:00,1.408s,PASSED
documentInformationScreen.checkAttachFileName(document),,,,18-05-2025 14:48:00,18-05-2025 14:48:02,1.748s,PASSED
documentInformationScreen.backToHome(),,,,18-05-2025 14:48:02,18-05-2025 14:48:07,4.461s,PASSED
inComingDocument.checkItemInDocument(),,,,18-05-2025 14:48:07,18-05-2025 14:48:07,0.001s,PASSED
homeScreen.logout(),,,,18-05-2025 14:48:07,18-05-2025 14:48:14,7.895s,PASSED
document.setAssigner(auto6),,,,18-05-2025 14:48:14,18-05-2025 14:48:14,0.001s,PASSED
loginScreen.login(auto7),,,,18-05-2025 14:48:14,18-05-2025 14:48:23,8.671s,PASSED
homeScreen.goToIncomingDocument(),,,,18-05-2025 14:48:23,18-05-2025 14:48:23,0.080s,PASSED
inComingDocument.goToRelatedDocument(),,,,18-05-2025 14:48:23,18-05-2025 14:48:25,1.774s,PASSED
relatedDocumentScreen.viewInformationDocument(document),,,,18-05-2025 14:48:25,18-05-2025 14:48:30,5.165s,PASSED
